Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
Slovak Republic,SVK,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274066306.338766,264935686.936744,28387487.6268063,41552764.4442299,61928955.521076,87279265.4112083,103415375.437168,117936336.929339,128758958.69142,159899030.112095,,,,,486168154.87344,434684716.089059,450613686.441123,640318595.910656,720820566.150027,1019845398.19869,959018329.181592,852517474.122619,1203155458.3496,1550982170.97736,1781372967.50249,1734985162.8158,1815835431.17352,1933459475.63621,1980453263.25959,2165585560.5599,2277350196.5089,
Slovenia,SVN,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200000,9700000,17900000,23500000,41200000,51400000,70100000,75000000,76500000,94800000,133600000,154200000,184100000,220800000,232907954.408713,291327344.64343,499553776.491006,425925103.27693,441946638.682971,515254032.987997,532863108.553142,600127679.376362,607302129.812207,575145266.503004,610199485.829073,615658863.886473,635128785.218159,705134353.472151,753935644.802786,874312155.516091,978721182.262043,1076768612.15471,1174731710.72958,
Sweden,SWE,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,13531250.4119359,13656124.4541349,16798194.1976513,22897704.5103664,24777983.6408494,38592498.0288314,34584529.4813686,42354435.3437459,48695345.8682368,70076050.7489266,73289887.1968531,67561602.747015,,,,,,175947101.758519,276343226.8,300489279.711403,337269901.392495,366361245.292687,267351841.560911,480892607.433363,589847330.905237,761915530.551455,902319803.623325,1108678018.43827,1509639080.48926,1452925368.46239,1724100303.58165,2230363917.2115,2152440220.96935,2634878849.51986,3611251842.18538,3948529696.14225,4980073192.74987,8114403520.74174,9694993287.2677,8843461932.20412,8764745745.40745,12655631631.4602,12169911190.6526,14902489492.8828,16614967425.923,15822842302.2152,14225923759.5742,15689687538.251,16070850230.8043,18258639919.1223,18001746704.4821,22334475856.6441,21080762491.9972,22455796184.3535,23977430244.1478,
Eswatini,SWZ,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,2897791.4572453,3166968.51835357,6329409.54425391,5642902.80969536,6880779.62854654,11816210.5903517,11144088.0716317,17168533.4612545,14881923.0869968,12464444.7153726,12334738.0276962,2581813.73635972,3390629.95089192,3501671.63116667,2822684.34946917,2408946.04556792,1305264.6931783,643683.890525748,13253129.1957719,2016377.59158754,6416956.39615548,60456.1794116852,22530551.2620104,23083578.2464635,14501109.3134865,8951779.44660965,5998862.07922444,5767536.38138411,6395624.1536881,3662239.59634242,6457537.09505368,3502608.74966675,3407351.67699283,3487758.69211501,2389569.86368249,2473181.23356438,6066362.52360598,5985175.33903313,
Sint Maarten (Dutch part),SXM,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6586592.17877095,7089385.47486033,15139664.8044693,16949720.6703911,10921787.7094972,10089385.4748603,6513966.48044693,3986873.21787709,7554846.37430168,12481170.547486,14745338.849162,8036730.60335195,5392163.20111732,,
Seychelles,SYC,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3149953.53818531,3498603.28170115,5029502.90221019,5319836.63334194,7414016.31545289,8725516.21945635,9361265.03581565,10224572.8432309,10406396.6819218,12142727.2727273,12779800.9090909,13047694.6691269,6331167.25067813,6460703.06240874,6768980.75273721,7583095.76922593,7882613.83005497,10297424.0557036,10886238.856443,12113234.8269379,12374983.513885,12086888.110382,12691232.5159012,13008513.3287987,13333726.1620186,9542359.41308717,9780918.39841435,10025441.3583747,10276077.392334,10532979.3271424,
Syrian Arab Republic,SYR,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89000000,50000000,185000000,170000000,171000000,175985630.412371,172583886.656798,140657918.970041,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (IDA & IBRD countries),TEA,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5565788009.94494,7429147314.14873,10209591270.7905,12914273910.9912,13338269294.1874,16711493423.9468,21469614850.7696,24188003590.6944,25135209212.2781,28464488499.9357,32673249128.0169,35398529623.2072,36930505249.1977,40902140638.6175,46321383152.3303,50047436602.7751,62645417123.5051,69225952806.7669,72774475459.6172,,
Europe & Central Asia (IDA & IBRD countries),TEC,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1621262087.22736,1528064323.39008,1422521830.11367,1613488343.1354,1762390095.35776,2388896289.84602,2956694888.61111,4022151882.45263,5230114999.86662,7546801539.43265,10040046551.2863,9418905429.51419,10218894879.6263,12290124217.9958,13753204637.2567,17072787951.0515,19574441917.2719,18989864870.9062,21402366566.3759,25318905582.701,30994914812.2138,34727785099.5417,39101971017.1594,48898207734.0906,51334339011.3977,56764256162.5842,62254541431.0472,
Togo,TGO,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6312158.45906516,7310645.72190101,3266368.68142867,7836245.07110697,4777473.79603164,9007401.3895836,7188849.52675191,9084365.20363733,11812157.702587,12128778.7032211,15944853.3974026,13214697.9116607,52865465.9408887,58493269.5944389,51433498.6134764,63836790.9383404,17400626.2010124,21186491.1302921,28962810.5442228,18317803.9895932,35876018.4844671,36704989.6778564,34139816.202419,30968866.5886439,35585472.6130863,,,,,
Thailand,THA,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138300509.271205,207279921.191923,198913148.749301,224882388.235452,205325663.213444,158908022.699589,143473543.751472,132213665.394884,108870176.539454,129521019.048188,148311621.522971,201254333.199916,285409999.999999,255710000,244079999.999999,438509999.999999,437670000,470790000,561200000,473791409.685779,538809712.431369,527914830.634953,495563082.89255,522930325.084651,450104600.969035,602476582.159943,585903120.891464,481686351.310907,328620225.116567,393281075.235972,463998712.796004,518653184.283982,
Tajikistan,TJK,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5906600,9720400,11970000,13570800,16419900,18758000,39168000,35264900,27084639,16169420,10062779,14960500,15219453,12805040,10178610,5364340,6722300,6824310,5691890,4687920,3861140,6792560,2015810,
Turkmenistan,TKM,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3016618025.55556,3027684491.13092,3268868763.95783,3566087837.87633,3274723308.91918,3367063453.5345,3308961228.31472,3009706498.26154,2846578445.95282,3228858943.69487,3392225150.27606,3571919405.22912,3973282438.81784,4902439784.02542,5914825710.7519,5770454621.92103,6387299093.08184,7143024537.46094,7597982050.74523,7607563847.97242,8393683647.29315,8644917404.82737,9050729615.27224,10515815284.4241,11393687879.1749,11616593904.2973,11374605060.2852,13317128253.4978,16983467999.6836,18692365505.1952,20719089354.6038,
Timor-Leste,TLS,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4841005.19,5079787.02,8247253.32,6886592,5910629,6658767.46,7369049.76666667,18239940.99,24405152.08,4466100,2319700,1873986.45,1174506.96,902984.18,991740.496,394492.386666666,744389.37,1330894.61,2000060.07,
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1701511147.26778,1969400505.30678,2356075170.57384,3968460432.97521,3680395433.81709,3892514399.87701,4381957474.54572,4562763980.85966,4855622359.17918,5277497768.59799,4615791234.17103,4844613715.74301,4587080206.51184,5053401696.68858,4970127742.84457,5488131685.26125,6785630960.98234,7454532961.70527,7590001141.71619,,
Tonga,TON,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4110332.90623286,5611693.06044112,3234743.30297108,3299648.54443804,1023273.44819432,1871324.21363576,865662.596531365,997857.03301894,1229869.8660144,641121.232134988,2310478.73251409,1361179.28072655,564813.932498488,4008979.86387185,7850764.59317518,14744016.8724387,5772054.25778005,4975286.89375943,73835.3965059497,18257.5463278867,8246.57466325276,113498.773343474,
South Asia (IDA & IBRD),TSA,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9442606894.32555,12569529075.2706,17100760838.6761,22861840075.491,30470446358.4481,39058511924.7125,50863946415.0135,48991058406.3377,55008992665.6943,63140116831.5017,68554935999.9316,73775910299.7106,76412619536.7379,78086409489.9584,78440752983.6408,80322841209.1138,86531991049.2891,96216790308.8784,101043636687.283,121503550641.565,146773958360.183,164309344095.079,179613884003.227,
Sub-Saharan Africa (IDA & IBRD countries),TSS,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1189998790.67315,1503835975.64623,1676979881.7693,2004262172.11366,1980432837.69676,2240804750.2529,2800168157.68305,2813011812.0888,3054705958.88289,3335955120.64864,2842977553.79176,2649559635.96408,3005867160.00903,3175143369.08112,3287136596.15304,3163863650.45023,3772381812.15867,4205366758.18538,4405238536.21079,4301592242.30834,
Trinidad and Tobago,TTO,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87276312.1248046,83673530.8678443,97010188.8483533,111400000,36300001.9206969,29800001.5936127,29900000,39500000,45300000,37600000,33900000,33900000,31100000,24900000,24900000,13664196.1442978,9455877.86924303,844235.147347645,10970205.927627,15941563.0384273,12043362.484925,14327047.7119746,13358558.985517,15931554.0571687,13736034.6670525,55378477.375233,48136335.1564537,63322749.6514349,33489136.2387933,
Tunisia,TUN,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,2332225.53164766,2331274.04669838,2402859.40846293,2460251.56677492,2469415.26914218,2025094.29755404,1692942.5486284,2946520.65417813,2574554.81794387,5991641.66048279,3778198.74374891,4827055.64690087,8160370.71398387,13694000.5354705,19354838.7096774,9733719.67788598,10176007.2362718,15940356.4994312,17794400.5305367,28548770.816812,18491725.8087989,18084681.5212231,20198028.4967836,24447301.3129886,32100776.9847157,34058229.1458508,29541404.8579199,28716489.3445009,32116475.7520607,64434909.950415,96391878.4395484,146329090.873617,200950918.793157,268019477.513839,344627637.278189,380385239.205844,373905573.903438,409501484.927601,376514939.549678,310303957.178359,322713800.220357,300567283.548777,265019178.774157,271158682.468316,225099204.532644,313192084.011437,428786282.756127,497168229.202023,516932907.370508,
Turkiye,TUR,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224000000,346000000,412000000,427000000,577000000,738000000,644000000,479000000,466000000,432000000,1226000000,1259000000,1098000000,1054000000,1175000000,1430000000,1462000000,2113000000,2591000000,2972000000,3874000000,5336000000,
Tuvalu,TUV,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51721.2174657379,267957.757479031,168210.400816733,358263.728141702,137522.464502268,160559.687036903,153208.278158856,151963.842098568,110624.113144967,114088.811364867,137161.47224021,137681.567713081,252740.980636355,294132.681433376,284127.989414076,244050.393359315,221493.168087835,161306.814623805,113984.882904799,115775.164070992,136104.016008854,141638.685475008,,,
Tanzania,TZA,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16481611.97,19307673.3,23665197.73,16581130.43,24900030.93,27200050.41,10973236.88,14695599.84,20459079.1847778,31571163.4610148,34014118.8400667,38237553.3669163,43021571.0741327,43994658.2513369,50691845.2414503,34815511.354402,34380000,42901716.503324,50210996.0331416,47260152.2910831,50676549.3686098,29081744.2352768,15962990.9169815,22248701.3233485,28744227.8822466,13566904.2076593,24348334.9927509,41506587.6645353,39185488.4,68707981.6666667,
Uganda,UGA,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7500000,6900000,11170000,7763536.24,15056436.6304673,24717128.9547792,49495183.7332328,53161420.5534722,33764486.3820797,53186876.3913925,55713267.03,56876903.7617259,74570470.6423125,74295050.7976276,102120948.772715,56876298.7902001,65358607.7119673,39940587.1595984,39113038.0055824,52393800,27767685.8067866,14767264.4798154,41511075.2575538,40091906.3250931,55437026.6344086,48478909.463266,
Ukraine,UKR,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74000000,176000000,125000000,114000000,102000000,99000000,56000000,58000000,60000000,63000000,101000000,157000000,255000000,365000000,473000000,586000000,719000000,1040000000,1321000000,1782000000,2042000000,2105000000,2310000000,2760000000,3473000000,4331000000,5181000000,7107000000,7521000000,6884000000,6610000000,
Upper middle income,UMC,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4143655778.64573,4999218128.68421,4081330547.89773,4613143137.31398,5969218010.23241,7780103226.41357,8998470657.45667,10961925455.3444,14927398642.5304,18836016069.7576,18960732830.3226,22500441127.5505,27990912133.9158,31332611838.139,33605638685.6628,37926392221.0037,41778425181.2294,43456638852.488,47153371698.8149,53383039169.6925,60414481892.8805,66316779844.6101,84521080781.1285,93297940605.3547,100371248903.586,113318959180.296,
Uruguay,URY,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66800000,63800000,58800000,50000000,57500000,37486000,43973264.9732643,36178350.6597467,26435300.4118214,87441408.73,100420420.8,141524428.9,172329229.285714,204729709.5,176394880.074683,207543061.937341,212381122.536026,259841867.324945,275983905.816393,325106360.078501,439119302.535169,422147731.139286,804848139.51758,879226200.003849,1050211983.72922,1025064823.38188,980333904.33035,1274635120.2629,1397515309.61998,1487495159.50285,
United States,USA,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,300000000,310000000,340000000,500000000,550000000,650000000,770000000,870000000,1000000000,1110000000,950000000,890000000,1190000000,1290000000,1340000000,1460000000,2936000000,2893000000,3592000000,3820000000,4050000000,5470000000,4316000000,4465000000,5196000000,5645900000,6076000000,7408000000,9273100000,12319000000,12251000000,12862000000,12487000000,14098000000,15009000000,15568000000,17242000000,20340000000,23891000000,24925000000,26557000000,29377000000,33521000000,36324000000,38629000000,41427000000,43123000000,47657000000,50115000000,60426000000,60271000000,63883000000,71407000000,78483000000,90783000000,
Uzbekistan,UZB,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1336500,1337700,2091749.99999999,63177809.9999999,65889320,72428424.0000001,135323047,223546397.4,204279397.8,238659251.191133,206627264.066785,147502556.4,150650083.5,156545753.223645,165380388.8,166476998.319799,176265318.2,270283246.172486,440972429.625719,619736902.759998,
St. Vincent and the Grenadines,VCT,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,2888888.88888888,3466666.66666666,4237037.03703703,5392592.59259259,6240740.74074074,,,7744444.44444444,8177777.77777777,9844444.44444444,17151851.8518518,10555555.5555555,8644444.44444444,11307407.4074074,10142962.9629629,9715555.55555555,9988148.14814814,10164444.4444444,8798518.51851851,9812592.59259259,8093759.25925925,9725735.18518518,8319898.51851851,8444484.44444444,7703780.74074074,6064184.07407407,9408877.77777777,9916957.17777777,7906888.88888888,7582814.81481481,8221333.33333333,7915888.88888888,5406851.85185185,5498227.77777777,5138677.4074074,5138677.4074074,4583700.37037037,3324834.44444444,2911907.03703703,
"Venezuela, RB",VEN,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9000000,9000000,13000000,31000000,31000000,29000000,34000000,6000000,169000000,127000000,114000000,99000000,73000000,47000000,43000000,46000000,69000000,105000000,81000000,81000000,83000000,87000000,77000000,76000000,83000000,85000000,94000000,64000000,,,,,,,,,
British Virgin Islands,VGB,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viet Nam,VNM,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vanuatu,VUT,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4046181.64096644,3924786.25,2587226.18914129,3828352.34265123,2529536.01123979,1542980.44360672,1728355.83836737,2327073.38583282,2430844.97713678,2824948.40815617,3627899.27576706,3962179.27570543,4228534.1376758,3166952.49428234,6113946.03682391,2984393.05609467,1618168.89849649,1796844.55483778,5199656.97966552,7293963.20629556,9866874.66751414,9585581.30569741,8382797.13573339,6954812.91447582,7093047.92901631,6645960.84095146,6448986.51593158,,,
World,WLD,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135416720614.912,177867064625.209,210611533621.245,255294613039.327,308429491254.969,300141964182.307,322723813205.087,374536884722.398,390739609301.452,435991302715.085,487222328283.921,474162212906.023,502341266081.537,556759049061.068,645800572936.655,718392613545.121,786576142622.158,948979617896.168,1014214026321.4,1139747974077.79,1272560766289.4,
Samoa,WSM,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2604071.15054131,6398344.95755241,5867811.56972608,6893782.95323298,6202313.07004728,5417271.98516911,5381391.34899914,5634789.34828681,7068753.73068326,5650581.05911492,6105850.23138371,12602835.8191437,17092818.3853056,23245417.1801303,11713126.4674795,10626798.8664625,12607263.7183563,24688361.271043,19817588.2572642,20423872.8551943,28815114.7584206,
Kosovo,XKX,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101334641.333307,105605665.394228,134939689.850198,90401436.1471395,79312811.766661,102500386.466289,60853368.5947369,53530759.4814219,53091264.3778777,65688948.3922756,75271735.9283464,81797574.8041733,116190044.25625,219591905.734491,309278449.140006,376990734.529994,
"Yemen, Rep.",YEM,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41387461.6568819,103760000,105400000,105400000,105400000,115940000,127534000,325100000,375140000,219000000,73100000,118100000,,,,,,,,,
South Africa,ZAF,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,1290531.55371166,,,,1149999.999,,,,,,,,,1818541.34269803,1755380.65341114,1965179.84428139,1767827.32155738,2648558.23303086,3855571.72078962,3965404.00755921,5950726.42340311,7962458.48688402,15430060.5104483,20399392.0758247,63097325.6248783,62993878.1051517,58526086.2526501,57777341.9507314,50050495.4858128,131954383.1,131425798.668433,193574297.253883,264507830.271571,323205808.112036,391729207.565272,349917312.597513,337552710.416838,348614805.485319,465155263.70575,544587081.130367,570348034.485247,605427828.173192,557355602.600643,549107783.659153,559554954.838848,635857133.949841,638767210.358455,691162294.937803,711285343.914149,827150685.679581,943520170.443837,1336285823.51753,1527453630.91302,
Zambia,ZMB,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000000,2900000,2400000,60000,4100000,4300000,4500000,10300000,12000000,21200000,23624700,23960182,18850000,23095000,26105680,27665591,29322982.46,31082361.41,32947303.092056,34924141.2775793,37019589.7542341,29990640.8941432,18516378.135439,23041240.3015059,42123030.6567516,25624611.9882677,25010275.7770689,25034545.8496101,
Zimbabwe,ZWE,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8187438.84172936,,,,,,,,,,,,,,,2000000,2108000,2204968,2306396.528,2412490.768,2523465.34362925,2639544.74943619,2760963.80791026,13852280,9480000,29455888,45719420.4,3067653,10110000,15450000,14930000,
